Subject,Trial,Condition,Time,correct,response,angle,correct/incorrect
8,1,R2_3_3_2_0Y0.pct,2703,[n],[n],0,True
8,2,R3_4_3_2_90Y150.pct,2556,[n],[n],150,True
8,3,2_4_4_2_0Y150.pct,3591,[b],[b],150,True
8,4,3_3_3_2_0Y100.pct,4128,[b],[b],100,True
8,5,3_3_3_3_90Y50.pct,2821,[b],[b],50,True
8,6,R2_4_4_2_0Y50.pct,2448,[n],[n],50,True
8,7,R3_3_3_3_90Y100.pct,2811,[n],[n],100,True
8,8,2_3_3_2_0Y0.pct,2012,[b],[b],0,True
8,9,R3_4_3_3_180Y150.pct,3213,[n],[n],150,True
8,10,2_4_4_2_180Y150.pct,2719,[b],[b],150,True
8,11,R3_3_4_2_0Y50.pct,3135,[n],[n],50,True
8,12,R2_3_4_2_90Y0.pct,1385,[n],[n],0,True
8,13,3_3_3_3_180Y0.pct,1196,[b],[b],0,True
8,14,R3_4_3_3_180Y100.pct,4444,[n],[n],100,True
8,15,2_4_4_3_90Y100.pct,2200,[b],[b],100,True
8,16,3_4_3_2_90Y50.pct,1684,[b],[b],50,True
8,17,R2_4_4_3_90Y100.pct,4736,[n],[n],100,True
8,18,2_3_3_2_0Y150.pct,1876,[b],[b],150,True
8,19,R2_3_4_2_90Y50.pct,2081,[n],[n],50,True
8,20,2_3_4_2_90Y50.pct,1341,[b],[b],50,True
8,21,R2_4_4_2_180Y100.pct,2165,[n],[n],100,True
8,22,R2_4_4_2_0Y0.pct,1824,[n],[n],0,True
8,23,3_4_3_2_90Y0.pct,1064,[b],[b],0,True
8,24,R3_3_3_2_0Y150.pct,4871,[n],[n],150,True
8,25,R3_4_4_3_180Y150.pct,1992,[n],[n],150,True
8,26,R3_4_3_3_180Y50.pct,2544,[n],[n],50,True
8,27,3_4_3_3_180Y50.pct,2994,[b],[b],50,True
8,28,3_3_3_3_90Y100.pct,2822,[b],[b],100,True
8,29,2_4_4_2_180Y0.pct,1188,[b],[b],0,True
8,30,R3_4_3_2_90Y0.pct,1500,[n],[n],0,True
8,31,3_3_4_2_0Y150.pct,4093,[b],[b],150,True
8,32,R3_3_4_2_0Y100.pct,3820,[n],[n],100,True
8,33,3_3_3_3_180Y50.pct,1351,[b],[b],50,True
8,34,3_3_4_2_0Y100.pct,2692,[b],[b],100,True
8,35,3_4_4_3_180Y150.pct,2582,[b],[b],150,True
8,36,R3_3_3_3_180Y0.pct,2586,[n],[n],0,True
8,37,3_4_3_3_180Y100.pct,2719,[b],[b],100,True
8,38,R3_3_3_3_180Y150.pct,2570,[n],[n],150,True
8,39,3_4_3_3_180Y0.pct,932,[b],[b],0,True
8,40,R3_3_3_3_90Y50.pct,1060,[n],[n],50,True
8,41,2_4_4_3_90Y150.pct,1794,[b],[b],150,True
8,42,R3_4_3_3_180Y0.pct,1431,[b],[n],0,False
8,43,3_3_3_3_180Y100.pct,4619,[b],[b],100,True
8,44,R2_3_4_2_90Y150.pct,2575,[n],[n],150,True
8,45,R2_3_3_2_0Y50.pct,1627,[n],[n],50,True
8,46,R2_3_4_2_90Y100.pct,4160,[n],[n],100,True
8,47,3_4_4_3_180Y0.pct,1105,[b],[b],0,True
8,48,3_4_4_3_180Y50.pct,1676,[b],[b],50,True
8,49,R2_4_4_2_0Y100.pct,2280,[n],[n],100,True
8,50,R2_3_3_2_0Y150.pct,2408,[n],[n],150,True
8,51,3_3_4_2_0Y0.pct,1486,[b],[b],0,True
8,52,R2_4_4_3_90Y0.pct,1065,[n],[n],0,True
8,53,3_4_4_3_180Y100.pct,1950,[b],[b],100,True
8,54,R2_4_4_2_180Y50.pct,872,[n],[n],50,True
8,55,3_3_3_2_0Y150.pct,4967,[b],[b],150,True
8,56,2_4_4_2_0Y50.pct,1474,[b],[b],50,True
8,57,R2_4_4_2_0Y150.pct,1885,[n],[n],150,True
8,58,R3_4_3_2_90Y100.pct,2387,[n],[n],100,True
8,59,2_3_4_2_90Y150.pct,1899,[b],[b],150,True
8,60,3_4_3_2_90Y100.pct,3074,[b],[b],100,True
8,61,2_4_4_3_90Y0.pct,1033,[b],[b],0,True
8,62,R2_4_4_2_180Y0.pct,976,[n],[n],0,True
8,63,R2_4_4_3_90Y50.pct,1038,[n],[n],50,True
8,64,2_4_4_3_90Y50.pct,1416,[b],[b],50,True
8,65,R2_4_4_2_180Y150.pct,2377,[n],[n],150,True
8,66,3_3_3_3_90Y0.pct,1417,[b],[b],0,True
8,67,3_3_3_3_180Y150.pct,1892,[b],[b],150,True
8,68,R3_3_3_3_90Y0.pct,1241,[n],[n],0,True
8,69,R3_3_3_2_0Y50.pct,1044,[n],[n],50,True
8,70,2_4_4_2_180Y50.pct,1017,[b],[b],50,True
8,71,2_4_4_2_0Y100.pct,1385,[b],[b],100,True
8,72,R3_3_3_2_0Y100.pct,3012,[n],[n],100,True
8,73,2_3_4_2_90Y100.pct,3287,[b],[b],100,True
8,74,R3_3_3_3_180Y100.pct,1650,[n],[n],100,True
8,75,3_3_3_3_90Y150.pct,1836,[b],[b],150,True
8,76,R3_3_4_2_0Y0.pct,1414,[n],[n],0,True
8,77,3_3_3_2_0Y0.pct,1284,[b],[b],0,True
8,78,3_3_3_2_0Y50.pct,1362,[b],[b],50,True
8,79,R3_3_3_3_180Y50.pct,899,[n],[n],50,True
8,80,R3_3_3_3_90Y150.pct,3608,[n],[n],150,True
8,81,R3_4_4_3_180Y50.pct,5103,[n],[n],50,True
8,82,2_3_4_2_90Y0.pct,1159,[b],[b],0,True
8,83,R3_3_4_2_0Y150.pct,1901,[n],[n],150,True
8,84,3_3_4_2_0Y50.pct,1986,[b],[b],50,True
8,85,2_4_4_2_180Y100.pct,1561,[b],[b],100,True
8,86,R3_4_4_3_180Y0.pct,1261,[n],[n],0,True
8,87,3_4_3_3_180Y150.pct,3320,[n],[b],150,False
8,88,R3_4_4_3_180Y100.pct,3435,[n],[n],100,True
8,89,R2_3_3_2_0Y100.pct,1418,[n],[n],100,True
8,90,2_3_3_2_0Y50.pct,1389,[b],[b],50,True
8,91,2_4_4_2_0Y0.pct,886,[b],[b],0,True
8,92,3_4_3_2_90Y150.pct,3873,[b],[b],150,True
8,93,R2_4_4_3_90Y150.pct,2780,[n],[n],150,True
8,94,R3_4_3_2_90Y50.pct,1417,[n],[n],50,True
8,95,2_3_3_2_0Y100.pct,1142,[b],[b],100,True
8,96,R3_3_3_2_0Y0.pct,2706,[n],[n],0,True
